incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc003053,DUI,North,Springfield,GA,463 Cedar Lane,29.529052,-81.066666,2021-05-12 13:40:27,Off0086,Mark,Jones,3148.0,Sus00495,Charles,Hill,47.0,Unknown,Asian,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Rifle,Unknown,Resolved,Arrest Made,4.0,46590.53,False,Incident At 463 Cedar Lane. Officer Responded At Scene.
Inc000531,Sexual Assault,Central,Springfield,AZ,349 Maple Dr,40.945427,-97.131481,2020-01-26 17:47:08,Off0108,Mary,Scott,2868.0,Sus00343,Chris,Young,22.0,Female,White,Vic00039,Patricia,Johnson,18.0,Unknown,925-948-3480,Unknown,Low,Open,Dismissed,0.0,6727.52,False,Incident At 349 Maple Dr. Officer Responded At Scene.
Inc002685,Arson,Central,Lakewood,TX,2165 Park Rd,47.065243,-88.892191,2022-11-08 21:06:58,Off0065,Patricia,Thompson,9431.0,Sus00314,Linda,Hall,57.0,Female,Black,Vic00032,Michelle,Young,59.0,Unknown,727-345-9459,Firearm,Unknown,Unknown,Arres Made,0.0,14948.62,True,Incident At 2165 Park Rd. Officer Responded At Scene.
Inc000527,Sexual Assault,North,Oakdale,GA,5207 River Rd,31.482141,-116.280528,09-12-2024,Off0116,Karen,Wilson,1591.0,Sus00094,Nancy,Johnson,24.0,Male,Unknown,Vic00106,Nancy,Martin,287.0,Unknown,920-309-8925,Hands/Feet,High,Closed,No Arrest,2.0,25797.84,True,Incident At 5207 River Rd. Officer Responded At Scene.
Inc000439,Drug Offense,Midtown,Maplewood,PA,1875 Main St,26.399142,-90.716018,2019-11-12 14:32:29,Off0015,William,Jackson,7691.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00131,Thomas,Jones,68.0,Female,230-191-3879,Knife,Critical,Under Investigation,Arres Made,5.0,49510.26,Unknown,Incident At 1875 Main St. Officer Responded At Scene.
Inc002346,Assault,Midtown,Riverside,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,Off0122,Carol,Martin,4007.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00097,Anthony,Lee,21.0,Unknown,Unknown,Unknown,Medium,Pendng,Dismissed,2.0,5498.74,True,Incident At 6633 Elm Blvd. Officer Responded At Scene.
Inc003014,Theft/Larceny,North,Fairview,NY,7366 River Rd,26.572662,-103.697433,15-06-2024,Off0115,Thomas,Garcia,6558.0,Sus00690,Emily,Miller,34.0,Other,Unknown,Vic00457,Daniel,Flores,-33.0,Unknown,714-232-7500,Rifle,Low,Resolved,Arrest Made,-1.0,31443.55,False,
Inc001740,Robbery,Southwest,Lakewood,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,Off0146,Carol,Anderson,7876.0,Sus00519,Charles,Jackson,46.0,Female,Hispanic,Vic00493,William,Harris,15.0,Male,342-977-5613,Unknown,High,Closed,Arres Made,4.0,0,False,Incident At 4273 Park Rd. Officer Responded At Scene.
Inc003520,Vandalism,Southwest,Hillcrest,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,Off0126,Sarah,Scott,3390.0,Sus00303,Joseph,Walker,27.0,Female,Asian,Vic00147,Robert,Brown,41.0,Unknown,277-571-6907,Rifle,Critical,Closed,No Arrest,2.0,41712.02,True,Incident At 8811 Lincoln St. Officer Responded At Scene.
Inc002991,Drug Offense,North,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,Off0014,Joseph,Walker,2959.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00735,Anthony,Walker,32.0,Male,397-791-8191,Hands,Unknown,Closed,Arres Made,1.0,3026.01,False,Incident At 764 Cedar Lane. Officer Responded At Scene.
Inc002074,Assault,North,Maplewood,FL,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,Off0017,Jennifer,Brown,7932.0,Sus00722,Charles,Johnson,44.0,Unknown,Asian,Vic00595,Richard,Young,13.0,Unknown,Unknown,Unknown,Medium,Closed,Arrest Made,0.0,-43515.93,False,Incident At 6053 River Rd. Officer Responded At Scene.
Inc001318,Fraud,North,Fairview,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,Off0067,John,Moore,2703.0,Sus00142,Karen,Young,23.0,Unknown,Black,Vic00379,Linda,Taylor,32.0,Male,445-649-4353,Unknown,Medium,Under Investigation,Dismissed,2.0,20394.14,True,Incident At 2541 Cedar Lane. Officer Responded At Scene.
Inc001434,Kidnapping,South,Springfield,OH,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,Off0079,Anthony,Young,5601.0,Sus00251,Barbara,Harris,38.0,Male,Black,Vic00214,Karen,Taylor,36.0,Unknown,838-980-4015,Bat,Low,Pending,No Arrest,4.0,0,False,Incident At 8749 Park Rd. Officer Responded At Scene.
Inc003499,Sexual Assault,Northeast,Maplewood,GA,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,Off0125,Mary,Young,7163.0,Sus00566,Karen,Brown,50.0,Unknown,Black,Vic00553,Sarah,Brown,56.0,Male,501-943-8143,Unarmed,Low,Under Investigation,Warning,1.0,38981.98,True,Incident At 3550 Main St. Officer Responded At Scene.
Inc002994,Theft/Larceny,Northwest,Centerville,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,Off0139,Daniel,Davis,7317.0,Sus00285,Matthew,Martin,59.0,Other,Other,Vic00522,Joseph,Johnson,66.0,Unknown,622-132-3522,Unknown,High,Unknown,Warning,2.0,3776.15,True,Incident At 9815 Sunset Blvd. Officer Responded At Scene.
Inc002823,Trespassing,Northwest,Maplewood,NC,9246 Park Rd,139.957,-107.808034,2021-03-24 16:41:44,Off0142,Daniel,Young,4932.0,Sus00231,Michelle,Torres,66.0,Female,Unknown,Vic00939,Michael,Flores,-43.0,Unknown,233-213-3396,Unarmed,High,Open,Arres Made,1.0,47839.91,False,
Inc001105,Theft/Larceny,West,Centerville,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,Off0023,Sarah,Jones,1581.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00236,James,Smith,157.0,Unknown,390-444-7271,Unknown,Low,Closed,Unknown,0.0,9542.22,False,
Inc001276,Cyber Crime,West,Hillcrest,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,Off0063,Jennifer,Wilson,7804.0,Sus00581,Susan,Brown,41.0,Unknown,Hispanic,Vic00565,Michael,Hall,73.0,Unknown,684-593-3586,Knife,Low,Pending,Arres Made,3.0,42807.37,True,Incident At 6693 Lincoln St. Officer Responded At Scene.
Inc001673,DUI,South,Maplewood,NC,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,Off0086,Richard,Allen,7793.0,Sus00012,James,Harris,42.0,Unknown,Hispanic,Vic00287,David,Williams,40.0,Unknown,Unknown,Hands/Feet,High,Investgation,Warning Issued,3.0,36625.89,True,Incident At 5280 River Rd. Officer Responded At Scene.
Inc001518,Vandalism,Central,Hillcrest,OH,2220 Sunset Blvd,26.396224,83.6101,07-02-2022,Off0020,William,Lee,8841.0,Sus00406,Linda,Thomas,54.0,Female,Hispanic,Vic00906,Mary,Davis,263.0,Female,377-286-4714,Gun,Medium,Closed,Unknown,2.0,0,True,Incident At 2220 Sunset Blvd. Officer Responded At Scene.
Inc004690,Cyber Crime,South,Oakdale,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,Off0036,Linda,Jackson,2630.0,Sus00218,Mark,Jones,48.0,Unknown,Other,Vic00058,Ashley,Walker,49.0,Female,660-157-2674,Pistol,High,Open,No Arrest,3.0,27569.82,Unknown,Incident At 8690 Cedar Lane. Officer Responded At Scene.
Inc002192,Burglary,Southwest,Springfield,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,Off0095,William,Anderson,3790.0,Sus00371,Richard,Garcia,73.0,Unknown,Unknown,Vic00860,James,Young,37.0,Male,573-184-5245,Hands/Feet,High,Open,Arrest Made,5.0,26506.97,Unknown,Incident At 8483 Washington Ave. Officer Responded At Scene.
Inc002978,Kidnapping,Midtown,Oakdale,TX,7351 Oak Ave,29.787316,-94.65644,2023-12-02 00:34:49,Off0095,Donna,Flores,8359.0,Sus00480,Mary,Jones,55.0,Male,Black,Vic00595,Sarah,Walker,31.0,Male,814-778-2055,Firearm,Medium,Unknown,Arrest Made,2.0,26729.93,False,Incident At 7351 Oak Ave. Officer Responded At Scene.
Inc002490,Arson,North,Maplewood,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,Off0144,Barbara,Hill,2985.0,Sus00760,David,Taylor,236.0,Unknown,Unknown,Vic00374,Joseph,Jones,10.0,Female,Unknown,Knife,Medium,Open,Warning,0.0,-12396.77,False,
Inc004430,Assault,Southwest,Maplewood,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,Off0133,Ashley,Jackson,5526.0,Sus00653,Jessica,Scott,53.0,Unknown,Unknown,Vic00256,Donna,Thomas,32.0,Unknown,778-998-8999,Unknown,Medium,Closed,No Arrest,4.0,23477.59,True,Incident At 6695 Elm Blvd. Officer Responded At Scene.
Inc004652,Arson,Central,Centerville,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,Off0071,Richard,Hall,2831.0,Sus00497,James,Thomas,26.0,Male,Asian,Vic00539,Carol,Lee,73.0,Female,774-602-1705,Blunt Object,Critical,Unknown,Warning,3.0,25237.67,True,
Inc001507,Kidnapping,East,Maplewood,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,Off0052,Chris,Miller,Unknown,Sus00624,Matthew,Miller,26.0,Unknown,Black,Vic00945,Barbara,Miller,263.0,Other,538-627-4323,Blunt Object,Low,Open,Case Dismissed,3.0,31448.97,False,
Inc003563,Theft/Larceny,South,Springfield,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,Off0019,Patricia,Brown,4088.0,Sus00200,Charles,Moore,46.0,Female,Black,Vic00351,James,Flores,55.0,Male,357-156-1364,Rifle,High,Unknown,Unknown,0.0,14485.64,False,Incident At 6656 Oak Ave. Officer Responded At Scene.
Inc000485,Theft/Larceny,Southwest,Fairview,GA,2737 River Rd,35.429191,-114.838555,04-11-2022,Off0001,Anthony,Green,8040.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00041,Richard,Miller,75.0,Unknown,565-749-7611,Hands,High,Unknown,No Arrest,2.0,28683.83,True,Incident At 2737 River Rd. Officer Responded At Scene.
Inc000287,Cyber Crime,Midtown,Riverside,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,Off0042,Richard,Walker,5861.0,Sus00616,Chris,Moore,46.0,Unknown,Other,Vic00845,Linda,Martin,10.0,Unknown,Unknown,Firearm,Medium,Open,No Arrest,3.0,17211.16,True,Incident At 3084 Elm Blvd. Officer Responded At Scene.
Inc003716,Fraud,Northwest,Centerville,GA,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,Off0109,Ashley,White,8209.0,Sus00124,Susan,Hall,27.0,Female,Black,Vic00468,Michelle,Walker,190.0,Male,753-493-2839,Firearm,Medium,Under Investigation,Arrest Made,4.0,15968.03,Unknown,
Inc003380,Drug Offense,South,Riverside,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,Off0073,Carol,Martin,5494.0,Sus00314,James,Jackson,47.0,Unknown,Other,Vic00321,Matthew,White,37.0,Male,550-800-9175,Rifle,Critical,Open,Warning Issued,3.0,43602.71,False,
Inc004214,Arson,Northeast,Riverside,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,Off0057,John,Williams,8638.0,Sus00028,Donna,Nguyen,61.0,Male,Asian,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Blunt Object,Critical,Open,Unknown,4.0,4749.08,True,Incident At 4035 Park Rd. Officer Responded At Scene.
Inc004013,Robbery,Midtown,Springfield,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,Off0081,Barbara,Lee,5077.0,Sus00309,John,Wilson,47.0,Unknown,Other,Vic00245,Ashley,Jones,63.0,Unknown,523-258-6026,Unknown,Unknown,Closed,Warning,3.0,35351.53,False,Incident At 526 Elm Blvd. Officer Responded At Scene.
Inc000606,Assault,East,Riverside,OH,4640 Washington Ave,36.05119,-94.65644,11/18/2018 13:15,Off0037,William,Hall,1943.0,Sus00142,Anthony,Moore,36.0,Unknown,White,Vic00674,David,Moore,85.0,Male,Unknown,Knife,Critical,Pendng,Warning,3.0,31554.87,False,Incident At 4640 Washington Ave. Officer Responded At Scene.
Inc002286,Trespassing,West,Lakewood,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,Off0100,Emily,Allen,2992.0,Sus00461,Chris,Martin,44.0,Unknown,Black,Vic00579,Matthew,Davis,74.0,Male,763-348-4073,Firearm,High,Under Investigation,Warning,5.0,0,False,Incident At 8849 Park Rd. Officer Responded At Scene.
Inc003756,Sexual Assault,South,Lakewood,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,Off0036,Mary,White,2350.0,Sus00461,Sarah,Taylor,38.0,Female,White,Vic00090,Nancy,Williams,47.0,Unknown,530-963-2891,Blunt Object,High,Open,Case Dismissed,1.0,29185.86,Unknown,Incident At 1192 Oak Ave. Officer Responded At Scene.
Inc001742,Drug Offense,Southwest,Centerville,FL,4365 Main St,176.3512,-94.65644,2021-11-21 09:55:01,Off0116,Robert,Walker,4169.0,Sus00065,Daniel,Scott,27.0,Unknown,Black,Vic00291,Barbara,Walker,50.0,Unknown,508-645-7273,Unarmed,Medium,Unknown,No Arrest,2.0,9379.36,False,Incident At 4365 Main St. Officer Responded At Scene.
Inc004408,Robbery,North,Hillcrest,GA,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,Off0148,Barbara,Anderson,8387.0,Sus00417,Charles,Wilson,22.0,Female,Hispanic,Vic00909,Jennifer,Green,61.0,Unknown,951-854-2345,Hands/Feet,Medium,Investgation,Warning Issued,2.0,17530.72,False,Incident At 305 Main St. Officer Responded At Scene.
Inc000479,Robbery,North,Fairview,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,Off0118,Matthew,Anderson,8659.0,Sus00713,Linda,Hill,22.0,Unknown,Unknown,Vic00845,Richard,Johnson,49.0,Unknown,Unknown,Knife,High,Pendng,Warning,2.0,45861.57,False,Incident At 382 Lincoln St. Officer Responded At Scene.
Inc002068,Vandalism,Northeast,Maplewood,NY,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,Off0142,Michael,Thompson,8575.0,Sus00594,James,Johnson,66.0,Female,Unknown,Vic00010,David,Miller,33.0,Female,957-587-6822,Unknown,Medium,Closed,Unknown,5.0,20209.81,False,Incident At 6568 Washington Ave. Officer Responded At Scene.
Inc001614,Fraud,Central,Lakewood,AZ,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,Off0112,Thomas,Torres,4281.0,Sus00624,Jennifer,Wilson,-22.0,Female,White,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Knife,Low,Open,Arrest Made,3.0,24610.82,True,Incident At 3556 Sunset Blvd. Officer Responded At Scene.
Inc002325,Domestic Violence,Midtown,Maplewood,PA,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,Off0020,Carol,Jones,3342.0,Sus00722,Robert,Allen,51.0,Male,Unknown,Vic00351,Mary,Garcia,30.0,Male,968-924-2190,Unarmed,Medium,Closed,No Arrest,5.0,41592.73,False,Incident At 5798 Lincoln St. Officer Responded At Scene.
Inc004048,Drug Offense,North,Springfield,CA,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,Off0123,John,Walker,9322.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00363,Mark,Harris,32.0,Female,Unknown,Firearm,High,Pendng,Arrest Made,2.0,13485.64,False,
Inc002805,Fraud,Northeast,Centerville,TX,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,Off0069,Chris,Harris,5839.0,Sus00502,Mark,Lee,33.0,Unknown,Unknown,Vic00987,Linda,Moore,33.0,Male,489-822-6586,Blunt Object,Medium,Open,No Arrest,1.0,32136.98,False,Incident At 6392 Sunset Blvd. Officer Responded At Scene.
Inc003800,Homicide,Northwest,Centerville,CA,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,Off0088,Barbara,Thomas,8048.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00130,Patricia,Allen,49.0,Unknown,320-813-6162,Rifle,Critical,Under Investigation,Unknown,3.0,1876.51,Unknown,Incident At 7222 Elm Blvd. Officer Responded At Scene.
Inc004160,Arson,Central,Riverside,AZ,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,Off0069,Mark,Jackson,8393.0,Sus00535,Susan,Williams,31.0,Unknown,Hispanic,Vic00533,Matthew,Brown,47.0,Male,Unknown,Gun,Unknown,Open,No Arrest,1.0,47783.51,False,Incident At 7900 Park Rd. Officer Responded At Scene.
Inc003328,Arson,West,Maplewood,NC,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,Off0121,Daniel,Young,1986.0,Sus00252,Nancy,Scott,20.0,Unknown,Asian,Vic00516,Joseph,Williams,190.0,Unknown,491-322-2390,Rifle,Critical,Closed,Case Dismissed,0.0,0,True,
Inc004491,Fraud,West,Oakdale,GA,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,Off0092,Mark,Davis,9432.0,Sus00118,Karen,Lee,42.0,Female,Hispanic,Vic00168,Daniel,Torres,40.0,Unknown,574-546-6648,Pistol,Medium,Pending,Arres Made,5.0,18573.08,False,Incident At 6841 Main St. Officer Responded At Scene.
Inc000951,Drug Offense,South,Lakewood,GA,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,Off0040,Richard,Jones,8177.0,Sus00489,Linda,Brown,-70.0,Other,White,Vic00534,Ashley,Scott,81.0,Male,602-512-4652,Hands,Low,Open,No Arrest,4.0,22116.2,True,Incident At 9654 Main St. Officer Responded At Scene.
Inc002471,Assault,Southeast,Hillcrest,OH,7739 Main St,28.802854,-100.642381,12-04-2022,Off0048,Barbara,Wright,5263.0,Sus00195,James,Hall,42.0,Male,Other,Vic00853,Patricia,Green,65.0,Unknown,550-994-8079,Unknown,Low,Closed,Warning,3.0,27341.25,True,Incident At 7739 Main St. Officer Responded At Scene.
Inc003007,Kidnapping,West,Fairview,PA,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,Off0070,Susan,Moore,5146.0,Sus00414,Mark,Lee,46.0,Female,Unknown,Vic00471,Susan,Taylor,11.0,Female,603-260-8163,Hands/Feet,Low,Investgation,Arrest Made,-2.0,15227.54,False,Incident At 5506 Sunset Blvd. Officer Responded At Scene.
Inc000224,Kidnapping,East,Riverside,AZ,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,Off0051,William,Harris,8168.0,Sus00696,Michael,Wright,25.0,Unknown,Asian,Vic00829,John,Young,13.0,Unknown,884-198-4334,Knife,Medium,Under Investigation,Arrest Made,2.0,38719.28,False,Incident At 6188 Elm Blvd. Officer Responded At Scene.
Inc000658,Arson,South,Centerville,CA,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,Off0125,Emily,Young,2979.0,Sus00119,Patricia,Williams,34.0,Unknown,Other,Vic00261,Chris,Williams,23.0,Unknown,716-346-1988,Unknown,Medium,Investgation,Unknown,1.0,36572.72,True,Incident At 8549 Lincoln St. Officer Responded At Scene.
Inc001951,Burglary,North,Springfield,TX,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,Off0131,James,Hall,1233.0,Sus00653,Nancy,Anderson,29.0,Female,Hispanic,Vic00583,Daniel,Harris,59.0,Unknown,534-173-4520,Unknown,Low,Closed,Case Dismissed,0.0,11268.3,False,
Inc002610,Arson,South,Centerville,NC,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,Off0071,David,Hill,Unknown,Sus00602,Daniel,Hill,72.0,Unknown,White,Vic00090,Robert,Anderson,69.0,Unknown,827-355-9704,Pistol,Critical,Closed,No Arrest,5.0,8159.25,False,Incident At 8458 Main St. Officer Responded At Scene.
Inc001953,Drug Offense,South,Fairview,NC,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,Off0088,Jennifer,Wright,3842.0,Sus00109,Jessica,Thomas,66.0,Female,White,Vic00840,Mary,White,21.0,Unknown,975-983-2006,Unknown,Low,Closed,Warning,5.0,2689.23,True,Incident At 4489 River Rd. Officer Responded At Scene.
Inc003117,Domestic Violence,South,Lakewood,AZ,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,Off0133,Mary,Brown,4262.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00976,Joseph,Thomas,296.0,Unknown,241-214-7924,Unarmed,Medium,Open,Arrest Made,5.0,40823.52,True,Incident At 1122 Cedar Lane. Officer Responded At Scene.
Inc000081,Trespassing,South,Springfield,NC,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16 11:41:46,Off0035,Sarah,Smith,9689.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00958,Charles,Harris,75.0,Unknown,381-808-3845,Unknown,Medium,Open,Unknown,4.0,30308.04,False,Incident At 2019 Sunset Blvd. Officer Responded At Scene.
Inc001252,Assault,East,Centerville,NC,1704 Park Rd,28.299225,-110.54165,2020-02-12 07:45:19,Off0036,Daniel,Anderson,Unknown,Sus00776,Donna,Wilson,-64.0,Unknown,Unknown,Vic00018,John,Jackson,32.0,Male,481-281-3246,Hands/Feet,High,Unknown,No Arrest,0.0,0,False,Incident At 1704 Park Rd. Officer Responded At Scene.
Inc003165,Assault,Midtown,Lakewood,IL,7376 Washington Ave,28.109413,59.2174,2020-09-10 06:41:11,Off0109,William,Wright,7370.0,Sus00502,David,Taylor,38.0,Female,Asian,Vic00771,Jessica,Anderson,16.0,Male,Unknown,Pistol,Medium,Closed,Dismissed,1.0,23552.38,False,Incident At 7376 Washington Ave. Officer Responded At Scene.
Inc001291,Sexual Assault,Southeast,Hillcrest,GA,2647 Cedar Lane,44.346667,-74.658257,26-08-2022,Off0093,Emily,Jones,9130.0,Sus00061,Joseph,Walker,57.0,Male,Other,Vic00314,Anthony,Thomas,36.0,Unknown,874-401-7274,Hands,Critical,Open,Arres Made,3.0,42566.53,False,
Inc004335,Assault,Northeast,Oakdale,FL,263 Maple Dr,44.446359,-114.541218,2019-08-30 08:53:55,Off0055,Donna,Thompson,Unknown,Sus00630,Joseph,Brown,40.0,Unknown,Black,Vic00387,Patricia,Young,60.0,Unknown,564-536-4844,Hands,High,Unknown,Warning,2.0,-19857.76,False,Incident At 263 Maple Dr. Officer Responded At Scene.
Inc003686,Kidnapping,South,Springfield,TX,5841 Washington Ave,47.090974,-94.65644,2021-08-12 02:21:49,Off0039,Jennifer,Wilson,4812.0,Sus00101,Patricia,Hall,63.0,Female,Unknown,Vic00932,Mary,Scott,22.0,Female,338-658-1021,Hands,Unknown,Unknown,Warning,2.0,29986.94,False,Incident At 5841 Washington Ave. Officer Responded At Scene.
Inc003665,Theft/Larceny,North,Springfield,IL,3893 Lincoln St,36.411991,92.9121,08/12/2024 12:12,Off0115,Carol,Scott,6527.0,Sus00573,Carol,Walker,46.0,Female,White,Vic00791,Matthew,Moore,23.0,Other,Unknown,Blunt Object,Medium,Under Investigation,Arrest Made,2.0,33335.06,False,
Inc002037,Kidnapping,Southwest,Fairview,TX,9253 Park Rd,43.91129,-114.34449,2022-09-06 18:01:45,Off0112,Michael,Garcia,8510.0,Sus00224,Michelle,Brown,55.0,Other,Unknown,Vic00572,Charles,Scott,80.0,Female,440-621-1091,Hands,Medium,Open,Arres Made,4.0,10190.09,True,Incident At 9253 Park Rd. Officer Responded At Scene.
Inc001485,Homicide,East,Fairview,NC,4009 Maple Dr,44.234565,-117.928197,2022-03-26 04:20:49,Off0041,Linda,Young,9124.0,Sus00267,Donna,White,46.0,Other,Unknown,Vic00334,Patricia,Lee,84.0,Unknown,523-729-9056,Gun,High,Closed,No Arrest,4.0,26635.58,True,Incident At 4009 Maple Dr. Officer Responded At Scene.
Inc002312,Cyber Crime,North,Oakdale,GA,7375 Elm Blvd,34.075755,-115.57788,2024-05-18 15:16:03,Off0067,Patricia,Young,8536.0,Sus00727,Jessica,Hall,26.0,Male,Black,Vic00770,Linda,Green,70.0,Female,505-482-2447,Knife,High,Under Investigation,Warning,4.0,25132.87,False,Incident At 7375 Elm Blvd. Officer Responded At Scene.
Inc000893,Fraud,South,Lakewood,NY,4700 Park Rd,46.139876,-107.687889,2024-02-05 18:38:43,Off0120,Daniel,Smith,9423.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00874,John,Wright,40.0,Unknown,536-724-5791,Blunt Object,Medium,Closed,Dismissed,5.0,39170.91,True,Incident At 4700 Park Rd. Officer Responded At Scene.
Inc004120,Domestic Violence,West,Maplewood,AZ,8276 Maple Dr,36.9671225,-99.446604,2022-01-07 04:35:10,Off0130,Jessica,Jackson,6830.0,Sus00153,Karen,Williams,64.0,Unknown,Hispanic,Vic00809,Matthew,Green,71.0,Unknown,935-278-3000,Knife,High,Closed,Unknown,5.0,38086.27,Unknown,Incident At 8276 Maple Dr. Officer Responded At Scene.
